,userId,date,endInput,sleep,sleepProblem,dream,amCondition,amEmotion,pmEmotion,pmStress,pmFatigue,caffeine,cAmount(ml),alcohol,aAmount(ml)
442,user25,2020-09-07,2020-09-08 7:25,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,coffee,250.0,,-1.0
443,user25,2020-09-08,2020-09-09 7:42,4.0,0.0,4.0,2.0,3.0,4.0,4.0,1.0,,-1.0,,-1.0
444,user25,2020-09-09,2020-09-10 9:04,4.0,0.0,4.0,4.0,4.0,2.0,1.0,1.0,,-1.0,,-1.0
445,user25,2020-09-10,2020-09-11 9:04,5.0,0.0,4.0,5.0,4.0,4.0,4.0,2.0,,-1.0,cognac,300.0
446,user25,2020-09-11,2020-09-12 15:12,5.0,0.0,4.0,5.0,5.0,3.0,2.0,2.0,coffee,250.0,,-1.0
447,user25,2020-09-12,2020-09-13 13:36,4.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,coffee,500.0,,-1.0
448,user25,2020-09-13,2020-09-14 8:45,4.0,9.0,4.0,4.0,4.0,2.0,1.0,1.0,coffee,1000.0,,-1.0
449,user25,2020-09-14,2020-09-15 8:43,2.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,coffee,500.0,,-1.0
450,user25,2020-09-15,2020-09-16 9:03,5.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,coffee,1000.0,,-1.0
451,user25,2020-09-16,2020-09-17 9:02,4.0,0.0,4.0,3.0,3.0,3.0,1.0,2.0,,-1.0,,-1.0
452,user25,2020-09-17,2020-09-18 8:01,5.0,0.0,1.0,5.0,5.0,3.0,2.0,1.0,,-1.0,,-1.0
453,user25,2020-09-18,2020-09-19 9:15,4.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,coffee,500.0,,-1.0
454,user25,2020-09-19,2020-09-20 11:24,5.0,7.0,1.0,4.0,2.0,3.0,2.0,1.0,,-1.0,,-1.0
455,user25,2020-09-20,2020-09-21 9:30,4.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,,-1.0,,-1.0
456,user25,2020-09-21,2020-09-22 5:12,4.0,0.0,4.0,4.0,2.0,3.0,2.0,1.0,,-1.0,,-1.0
457,user25,2020-09-22,2020-09-23 13:49,4.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,coffee,1000.0,,-1.0
458,user25,2020-09-23,2020-09-24 9:02,5.0,0.0,4.0,4.0,3.0,3.0,2.0,2.0,,-1.0,,-1.0
459,user25,2020-09-24,2020-09-26 6:41,2.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,,-1.0,,-1.0
460,user25,2020-09-26,2020-09-27 14:37,4.0,0.0,4.0,3.0,4.0,3.0,2.0,3.0,coffee,50.0,,-1.0
461,user26,2020-08-31,2020-09-01 10:10,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,coffee,400.0,,-1.0
462,user26,2020-09-01,2020-09-02 9:21,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,,-1.0,beer,1500.0
463,user26,2020-09-02,2020-09-03 10:20,3.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,coffee,500.0,,-1.0
464,user26,2020-09-03,2020-09-04 9:58,2.0,0.0,2.0,4.0,3.0,4.0,4.0,4.0,coffee,400.0,beer,500.0
465,user26,2020-09-04,2020-09-05 9:24,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,coffee,500.0,,-1.0
466,user26,2020-09-05,2020-09-06 11:56,4.0,0.0,2.0,2.0,4.0,5.0,1.0,2.0,coffee,300.0,,-1.0
467,user26,2020-09-06,2020-09-07 9:56,4.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,coffee,300.0,,-1.0
468,user26,2020-09-07,2020-09-08 12:20,4.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,coffee,200.0,wine,200.0
469,user26,2020-09-08,2020-09-09 11:17,4.0,0.0,4.0,3.0,3.0,5.0,4.0,4.0,coffee,500.0,,-1.0
470,user26,2020-09-09,2020-09-10 12:00,4.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,coffee,300.0,,-1.0
471,user26,2020-09-10,2020-09-11 12:21,4.0,0.0,2.0,2.0,3.0,4.0,4.0,2.0,coffee,400.0,,-1.0
472,user26,2020-09-11,2020-09-12 12:21,2.0,9.0,4.0,4.0,4.0,5.0,4.0,1.0,coffee,300.0,wine&beer,2000.0
473,user26,2020-09-12,2020-09-13 11:56,4.0,9.0,4.0,4.0,4.0,4.0,4.0,1.0,coffee,900.0,,-1.0
474,user26,2020-09-13,2020-09-14 12:58,3.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,coffee,300.0,,-1.0
475,user26,2020-09-14,2020-09-15 21:57,2.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,coffee,600.0,,-1.0
476,user26,2020-09-15,2020-09-16 12:15,3.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,coffee,500.0,,-1.0
477,user26,2020-09-16,2020-09-17 9:40,4.0,0.0,4.0,3.0,2.0,4.0,1.0,4.0,coffee,300.0,beer,500.0
478,user26,2020-09-17,2020-09-18 11:04,4.0,0.0,4.0,4.0,2.0,4.0,2.0,2.0,coffee,500.0,,-1.0
479,user26,2020-09-18,2020-09-19 21:18,4.0,7.0,1.0,2.0,2.0,5.0,1.0,2.0,coffee,300.0,,-1.0
480,user26,2020-09-19,2020-09-20 17:12,4.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,coffee,300.0,beer,200.0
481,user26,2020-09-20,2020-09-21 15:12,3.0,5.0,2.0,2.0,3.0,4.0,2.0,4.0,coffee,600.0,,-1.0
482,user26,2020-09-21,2020-09-22 13:11,4.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,coffee,500.0,,-1.0
483,user26,2020-09-22,2020-09-23 13:01,3.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,,-1.0,wine,300.0
484,user26,2020-09-23,2020-09-24 11:49,4.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,coffee,200.0,,-1.0
485,user26,2020-09-24,2020-09-25 13:29,4.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,coffee,300.0,,-1.0
486,user26,2020-09-25,2020-09-26 13:20,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,coffee,300.0,,-1.0
487,user27,2020-09-04,2020-09-05 8:52,4.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,coffee,473.0,,-1.0
488,user27,2020-09-05,2020-09-06 10:14,1.0,9.0,4.0,2.0,2.0,2.0,2.0,2.0,coffee,355.0,,-1.0
489,user27,2020-09-06,2020-09-07 5:43,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,coffee,355.0,,-1.0
490,user27,2020-09-07,2020-09-08 10:53,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,coffee,100.0,,-1.0
491,user27,2020-09-08,2020-09-09 7:28,3.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,,-1.0,,-1.0
492,user27,2020-09-09,2020-09-10 18:07,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,coffee,250.0,,-1.0
493,user27,2020-09-10,2020-09-11 14:02,4.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,coffee,600.0,,-1.0
494,user27,2020-09-11,2020-09-12 12:21,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,-1.0,,-1.0
495,user27,2020-09-12,2020-09-14 12:24,4.0,6.0,4.0,3.0,2.0,2.0,4.0,2.0,coffee,350.0,,-1.0
496,user27,2020-09-14,2020-09-15 16:46,4.0,0.0,4.0,4.0,3.0,2.0,2.0,2.0,,-1.0,,-1.0
497,user27,2020-09-15,2020-09-16 11:00,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,coffee,250.0,,-1.0
498,user27,2020-09-16,2020-09-17 19:16,5.0,0.0,2.0,4.0,3.0,4.0,2.0,3.0,coffee,500.0,,-1.0
499,user27,2020-09-17,2020-09-18 20:11,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,coffee,300.0,,-1.0
500,user27,2020-09-18,2020-09-19 14:21,4.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,coffee,300.0,,-1.0
501,user27,2020-09-19,2020-09-20 8:14,4.0,0.0,4.0,3.0,2.0,4.0,3.0,2.0,coffee,400.0,,-1.0
502,user27,2020-09-20,2020-09-21 11:54,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,coffee,500.0,,-1.0
503,user27,2020-09-21,2020-09-22 13:58,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,coffee,200.0,,-1.0
504,user27,2020-09-22,2020-09-23 8:37,2.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,coffee,300.0,,-1.0
505,user27,2020-09-23,2020-09-24 17:17,5.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,coffee,500.0,,-1.0
506,user27,2020-09-24,2020-09-25 11:00,4.0,0.0,2.0,4.0,4.0,3.0,4.0,2.0,coffee,350.0,,-1.0
507,user27,2020-09-25,2020-09-27 8:38,3.0,9.0,4.0,2.0,2.0,4.0,5.0,1.0,coffee,600.0,,-1.0
508,user27,2020-09-27,2020-09-28 13:53,4.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,coffee,600.0,,-1.0
509,user27,2020-09-28,2020-09-29 17:03,4.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,coffee,200.0,,-1.0
510,user27,2020-09-29,2020-09-30 10:16,4.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,coffee,400.0,,-1.0
511,user27,2020-09-30,2020-10-01 10:05,4.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,coffee,450.0,,-1.0
512,user27,2020-10-01,2020-10-02 19:52,4.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,coffee,700.0,,-1.0
513,user28,2020-08-31,2020-09-01 5:43,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,,-1.0,,-1.0
514,user28,2020-09-01,2020-09-02 5:49,3.0,0.0,4.0,2.0,3.0,4.0,3.0,2.0,coffee,500.0,,-1.0
515,user28,2020-09-02,2020-09-03 5:38,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,coffee,500.0,,-1.0
516,user28,2020-09-03,2020-09-05 7:46,4.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,,-1.0,,-1.0
517,user28,2020-09-05,2020-09-06 8:41,5.0,0.0,2.0,4.0,4.0,4.0,5.0,4.0,,-1.0,,-1.0
518,user28,2020-09-06,2020-09-07 6:40,3.0,0.0,4.0,3.0,3.0,4.0,2.0,4.0,,-1.0,,-1.0
519,user28,2020-09-07,2020-09-08 5:41,3.0,9.0,2.0,2.0,3.0,3.0,3.0,3.0,coffee,300.0,,-1.0
520,user28,2020-09-08,2020-09-09 6:21,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,,-1.0,,-1.0
521,user28,2020-09-09,2020-09-10 6:53,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,,-1.0,,-1.0
522,user28,2020-09-10,2020-09-11 9:13,2.0,2.0,4.0,4.0,3.0,5.0,4.0,2.0,,-1.0,not specified,750.0
523,user28,2020-09-11,2020-09-12 8:30,4.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,coffee,300.0,not specified,300.0
524,user28,2020-09-12,2020-09-13 6:47,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,coffee,300.0,,-1.0
525,user28,2020-09-13,2020-09-14 5:52,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,,-1.0,,-1.0
526,user28,2020-09-14,2020-09-15 5:32,3.0,0.0,2.0,2.0,3.0,4.0,3.0,3.0,coffee,400.0,,-1.0
527,user28,2020-09-15,2020-09-16 5:51,4.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,,-1.0,not specified,600.0
528,user28,2020-09-16,2020-09-17 5:48,4.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
529,user28,2020-09-17,2020-09-18 5:45,3.0,0.0,4.0,2.0,3.0,3.0,4.0,2.0,,-1.0,,-1.0
530,user28,2020-09-18,2020-09-19 6:40,3.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,coffee,500.0,,-1.0
531,user28,2020-09-19,2020-09-20 9:00,3.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,,-1.0,,-1.0
532,user28,2020-09-20,2020-09-21 5:36,2.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,,-1.0,,-1.0
533,user28,2020-09-21,2020-09-22 5:30,2.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,coffee,600.0,,-1.0
534,user28,2020-09-22,2020-09-23 6:15,2.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,coffee,400.0,,-1.0
535,user28,2020-09-23,2020-09-24 6:27,4.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,coffee,500.0,,-1.0
536,user28,2020-09-24,2020-09-25 13:17,3.0,0.0,4.0,3.0,3.0,2.0,1.0,3.0,coffee,500.0,,-1.0
537,user28,2020-09-25,2020-09-26 7:23,3.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,coffee,500.0,,-1.0
538,user29,2020-08-30,2020-08-31 9:09,3.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,coffee,300.0,,-1.0
539,user29,2020-08-31,2020-09-01 8:51,4.0,0.0,4.0,2.0,3.0,3.0,2.0,3.0,,-1.0,,-1.0
540,user29,2020-09-01,2020-09-02 9:31,4.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,,-1.0,,-1.0
541,user29,2020-09-02,2020-09-03 8:41,4.0,0.0,4.0,2.0,3.0,3.0,3.0,2.0,,-1.0,,-1.0
542,user29,2020-09-03,2020-09-04 9:21,4.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
543,user29,2020-09-04,2020-09-05 22:19,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,,-1.0,,-1.0
544,user29,2020-09-05,2020-09-06 10:48,4.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,coffee,300.0,,-1.0
545,user29,2020-09-06,2020-09-07 9:41,3.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,coffee,300.0,,-1.0
546,user29,2020-09-07,2020-09-08 9:54,3.0,0.0,4.0,4.0,3.0,3.0,3.0,2.0,,-1.0,,-1.0
547,user29,2020-09-08,2020-09-09 10:20,3.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,,-1.0,,-1.0
548,user29,2020-09-09,2020-09-10 9:15,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
549,user29,2020-09-10,2020-09-11 9:36,3.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,,-1.0,,-1.0
550,user29,2020-09-11,2020-09-12 11:11,3.0,0.0,4.0,2.0,3.0,4.0,3.0,2.0,,-1.0,soju,300.0
551,user29,2020-09-12,2020-09-13 11:37,4.0,0.0,4.0,2.0,3.0,3.0,4.0,2.0,,-1.0,,-1.0
552,user29,2020-09-13,2020-09-14 9:13,4.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,,-1.0,,-1.0
553,user29,2020-09-14,2020-09-15 10:42,3.0,6.0,4.0,3.0,3.0,4.0,2.0,2.0,,-1.0,kaoliang,150.0
554,user29,2020-09-15,2020-09-16 9:00,4.0,0.0,4.0,2.0,3.0,3.0,2.0,3.0,,-1.0,,-1.0
555,user29,2020-09-16,2020-09-17 9:29,3.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,,-1.0,,-1.0
556,user29,2020-09-17,2020-09-18 9:12,3.0,0.0,2.0,4.0,3.0,3.0,3.0,2.0,,-1.0,,-1.0
557,user29,2020-09-18,2020-09-19 9:38,3.0,0.0,4.0,3.0,4.0,3.0,3.0,2.0,,-1.0,,-1.0
558,user29,2020-09-19,2020-09-20 10:02,4.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
559,user29,2020-09-20,2020-09-21 8:58,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
560,user29,2020-09-21,2020-09-22 9:12,3.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,,-1.0,,-1.0
561,user29,2020-09-22,2020-09-23 9:09,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
562,user29,2020-09-23,2020-09-24 9:37,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,,-1.0,beer,1000.0
563,user29,2020-09-24,2020-09-25 9:10,3.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,,-1.0,,-1.0
564,user29,2020-09-25,2020-09-26 11:12,4.0,0.0,2.0,4.0,4.0,4.0,3.0,3.0,,-1.0,,-1.0
565,user29,2020-09-26,2020-09-27 12:05,4.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,,-1.0,kaoliang,80.0
566,user30,2020-08-31,2020-09-01 8:03,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,coffee,450.0,,-1.0
567,user30,2020-09-01,2020-09-02 8:15,4.0,0.0,4.0,2.0,3.0,4.0,1.0,2.0,,-1.0,,-1.0
568,user30,2020-09-02,2020-09-03 8:14,4.0,0.0,4.0,2.0,3.0,4.0,2.0,2.0,,-1.0,,-1.0
569,user30,2020-09-03,2020-09-04 8:07,4.0,0.0,4.0,2.0,3.0,4.0,2.0,1.0,,-1.0,,-1.0
570,user30,2020-09-04,2020-09-05 8:39,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,,-1.0,,-1.0
571,user30,2020-09-05,2020-09-06 10:18,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,,-1.0,,-1.0
572,user30,2020-09-06,2020-09-07 8:08,2.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,,-1.0,,-1.0
573,user30,2020-09-07,2020-09-08 8:16,4.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,,-1.0,,-1.0
574,user30,2020-09-08,2020-09-09 8:10,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,,-1.0,,-1.0
575,user30,2020-09-09,2020-09-10 8:34,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,,-1.0,,-1.0
576,user30,2020-09-10,2020-09-11 8:25,3.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,,-1.0,,-1.0
577,user30,2020-09-11,2020-09-12 9:50,4.0,0.0,4.0,3.0,3.0,4.0,3.0,1.0,,-1.0,,-1.0
578,user30,2020-09-12,2020-09-13 10:25,3.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,,-1.0,,-1.0
579,user30,2020-09-13,2020-09-14 8:21,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
580,user30,2020-09-14,2020-09-15 8:16,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,,-1.0,,-1.0
581,user30,2020-09-15,2020-09-16 8:28,3.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,,-1.0,,-1.0
582,user30,2020-09-16,2020-09-17 8:16,3.0,0.0,4.0,2.0,2.0,3.0,3.0,2.0,,-1.0,,-1.0
583,user30,2020-09-17,2020-09-18 8:53,3.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,,-1.0,,-1.0
584,user30,2020-09-18,2020-09-19 10:14,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
585,user30,2020-09-19,2020-09-20 9:59,3.0,0.0,4.0,3.0,3.0,4.0,3.0,4.0,,-1.0,,-1.0
586,user30,2020-09-20,2020-09-21 7:51,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
587,user30,2020-09-21,2020-09-22 8:12,3.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,,-1.0,,-1.0
588,user30,2020-09-22,2020-09-23 8:07,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
589,user30,2020-09-23,2020-09-24 8:06,3.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,,-1.0,,-1.0
590,user30,2020-09-24,2020-09-25 8:03,4.0,0.0,4.0,2.0,2.0,3.0,3.0,2.0,,-1.0,,-1.0
591,user30,2020-09-25,2020-09-26 9:38,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,,-1.0,,-1.0
592,user30,2020-09-26,2020-09-27 9:28,3.0,0.0,4.0,3.0,3.0,3.0,4.0,5.0,,-1.0,,-1.0
